1.482352941176405814e-01 -7.866666666666611851e-01 5.443294117647064922e+02
-5.107025913275720086e-15 -5.129999999999945715e-01 4.500000000000006253e+02
-8.239936510889833698e-18 -1.233333333333323486e-03 1.000000000000000000e+00
