-5.523066926575733726e-01 -1.516569200779720461e+00 9.830929174788825549e+02
-7.549516567451064475e-15 -1.949317738791410903e+00 8.771929824561404985e+02
-1.105886215935214523e-17 -2.404158544509402834e-03 1.000000000000000000e+00
